listing_id,restaurant_id,date,item_name,original_price,discount_pct,discounted_price,quantity_listed,quantity_sold,quantity_wasted,option,posted_time,revenue_rescued,money_saved,food_rescued_pct,area_cluster,category,ward
L02861,R078,2026-06-07,Bún riêu thập cẩm,36000,39,22000,2,1,1,pickup,13:00,22000,14000,0.5,Công nhân,Bún riêu,Phường Tân Đông Hiệp
L02862,R079,2026-06-07,Cơm tấm sườn trứng,35000,48,18000,8,6,2,delivery,16:00,108000,102000,0.75,Sinh viên,Cơm tấm,Phường Bình Trưng
L02863,R080,2026-06-07,Cơm tấm bì,27000,46,15000,1,0,1,pickup,09:00,0,0,0.0,Dân cư đông,Cơm tấm,Phường An Hội Đông
L02864,R080,2026-06-07,Cơm tấm đặc biệt,47000,49,24000,1,0,1,delivery,09:00,0,0,0.0,Dân cư đông,Cơm tấm,Phường An Hội Đông
L02865,R080,2026-06-07,Cơm tấm sườn trứng,39000,51,19000,1,0,1,delivery,09:00,0,0,0.0,Dân cư đông,Cơm tấm,Phường An Hội Đông
L02866,R080,2026-06-07,Cơm tấm sườn bì chả,33000,44,18000,1,0,1,pickup,09:30,0,0,0.0,Dân cư đông,Cơm tấm,Phường An Hội Đông
L02867,R080,2026-06-07,Cơm tấm sườn nướng,45000,51,22000,1,0,1,pickup,09:15,0,0,0.0,Dân cư đông,Cơm tấm,Phường An Hội Đông
L02868,R081,2026-06-07,Bún riêu cua đồng,48000,58,20000,4,3,1,pickup,09:45,60000,84000,0.75,Công nhân,Bún riêu,Phường Đông Hòa
L02869,R081,2026-06-07,Bún riêu thập cẩm,42000,52,20000,3,2,1,pickup,09:00,40000,44000,0.667,Công nhân,Bún riêu,Phường Đông Hòa
L02870,R081,2026-06-07,Bún riêu cua,48000,52,23000,3,1,2,pickup,09:15,23000,25000,0.333,Công nhân,Bún riêu,Phường Đông Hòa
L02871,R081,2026-06-07,Bún riêu cua mọc,36000,53,17000,3,2,1,pickup,09:15,34000,38000,0.667,Công nhân,Bún riêu,Phường Đông Hòa
L02872,R082,2026-06-07,Hủ tiếu sa tế,38000,52,18000,9,8,1,pickup,19:15,144000,160000,0.889,Sinh viên,Hủ tiếu,Phường Tăng Nhơn Phú
L02873,R082,2026-06-07,Hủ tiếu thập cẩm,52000,58,22000,10,8,2,pickup,19:00,176000,240000,0.8,Sinh viên,Hủ tiếu,Phường Tăng Nhơn Phú
L02874,R083,2026-06-07,Cơm tấm sườn bì chả,30000,37,19000,2,0,2,pickup,14:00,0,0,0.0,Trung tâm,Cơm tấm,Phường Sài Gòn
L02875,R083,2026-06-07,Cơm tấm sườn trứng,38000,33,25000,2,0,2,delivery,14:45,0,0,0.0,Trung tâm,Cơm tấm,Phường Sài Gòn
L02876,R083,2026-06-07,Cơm tấm đặc biệt,40000,31,28000,1,0,1,pickup,14:00,0,0,0.0,Trung tâm,Cơm tấm,Phường Sài Gòn
L02877,R084,2026-06-07,Bún riêu thập cẩm,42000,41,25000,1,0,1,pickup,18:15,0,0,0.0,Sinh viên,Bún riêu,Phường Hiệp Bình
L02878,R085,2026-06-07,Bánh mì thịt nguội,32000,54,15000,17,14,3,pickup,20:30,210000,238000,0.824,Sinh viên,Bánh mì,Phường Tăng Nhơn Phú
L02879,R086,2026-06-07,Phở gà,52000,53,24000,1,0,1,delivery,10:00,0,0,0.0,Dân cư đông,Phở,Phường Tân Sơn Nhất
L02880,R086,2026-06-07,Phở bò viên,56000,58,24000,1,0,1,delivery,10:00,0,0,0.0,Dân cư đông,Phở,Phường Tân Sơn Nhất
L02881,R086,2026-06-07,Phở bò tái,62000,55,28000,1,0,1,delivery,10:00,0,0,0.0,Dân cư đông,Phở,Phường Tân Sơn Nhất
L02882,R086,2026-06-07,Phở bò chín,45000,59,18000,1,0,1,delivery,10:15,0,0,0.0,Dân cư đông,Phở,Phường Tân Sơn Nhất
L02883,R086,2026-06-07,Phở bò tái nạm,52000,51,25000,1,0,1,delivery,10:15,0,0,0.0,Dân cư đông,Phở,Phường Tân Sơn Nhất
L02884,R087,2026-06-07,Phở bò chín,47000,32,32000,14,7,7,pickup,13:45,224000,105000,0.5,Công nhân,Phở,Phường Thuận An
L02885,R087,2026-06-07,Phở bò tái nạm,54000,33,36000,11,3,8,pickup,13:00,108000,54000,0.273,Công nhân,Phở,Phường Thuận An
L02886,R088,2026-06-07,Cơm tấm sườn bì chả,48000,58,20000,3,2,1,delivery,09:00,40000,56000,0.667,Dân cư đông,Cơm tấm,Phường Gò Vấp
L02887,R088,2026-06-07,Cơm tấm bì,32000,60,13000,3,2,1,pickup,09:30,26000,38000,0.667,Dân cư đông,Cơm tấm,Phường Gò Vấp
L02888,R088,2026-06-07,Cơm tấm sườn trứng,32000,57,14000,2,1,1,pickup,09:30,14000,18000,0.5,Dân cư đông,Cơm tấm,Phường Gò Vấp
L02889,R088,2026-06-07,Cơm tấm đặc biệt,27000,60,11000,2,1,1,pickup,09:45,11000,16000,0.5,Dân cư đông,Cơm tấm,Phường Gò Vấp
L02890,R088,2026-06-07,Cơm tấm sườn nướng,34000,53,16000,3,2,1,delivery,09:45,32000,36000,0.667,Dân cư đông,Cơm tấm,Phường Gò Vấp
L02891,R089,2026-06-07,Hủ tiếu thập cẩm,50000,32,34000,1,0,1,delivery,15:00,0,0,0.0,Công nhân,Hủ tiếu,Phường Đông Hòa
L02892,R089,2026-06-07,Hủ tiếu sa tế,44000,35,29000,1,0,1,delivery,15:30,0,0,0.0,Công nhân,Hủ tiếu,Phường Đông Hòa
L02893,R089,2026-06-07,Hủ tiếu bò kho,55000,31,38000,1,0,1,delivery,15:00,0,0,0.0,Công nhân,Hủ tiếu,Phường Đông Hòa
L02894,R089,2026-06-07,Hủ tiếu Nam Vang,39000,37,25000,1,0,1,delivery,15:45,0,0,0.0,Công nhân,Hủ tiếu,Phường Đông Hòa
L02895,R090,2026-06-07,Hủ tiếu sa tế,62000,41,37000,14,10,4,delivery,09:15,370000,250000,0.714,Sinh viên,Hủ tiếu,Phường Thủ Đức
L02896,R091,2026-06-07,Bánh mì xíu mại,24000,55,11000,2,1,1,pickup,12:15,11000,13000,0.5,Dân cư đông,Bánh mì,Phường Xóm Chiếu
L02897,R092,2026-06-07,Cơm tấm sườn bì chả,36000,37,23000,3,0,3,pickup,17:45,0,0,0.0,Dân cư đông,Cơm tấm,Phường Gia Định
L02898,R092,2026-06-07,Cơm tấm bì,35000,31,24000,2,0,2,delivery,17:45,0,0,0.0,Dân cư đông,Cơm tấm,Phường Gia Định
L02899,R092,2026-06-07,Cơm tấm sườn nướng,27000,30,19000,2,0,2,pickup,17:00,0,0,0.0,Dân cư đông,Cơm tấm,Phường Gia Định
L02900,R092,2026-06-07,Cơm tấm đặc biệt,37000,33,25000,3,1,2,delivery,17:30,25000,12000,0.333,Dân cư đông,Cơm tấm,Phường Gia Định
L02901,R092,2026-06-07,Cơm tấm sườn trứng,35000,30,24000,3,0,3,delivery,17:15,0,0,0.0,Dân cư đông,Cơm tấm,Phường Gia Định
L02902,R093,2026-06-07,Phở bò tái nạm,46000,33,31000,6,1,5,delivery,09:45,31000,15000,0.167,Công nhân,Phở,Phường Tân Đông Hiệp
L02903,R093,2026-06-07,Phở bò viên,59000,40,35000,5,3,2,delivery,09:30,105000,72000,0.6,Công nhân,Phở,Phường Tân Đông Hiệp
L02904,R093,2026-06-07,Phở bò tái,48000,32,33000,5,1,4,delivery,09:00,33000,15000,0.2,Công nhân,Phở,Phường Tân Đông Hiệp
L02905,R093,2026-06-07,Phở bò chín,56000,32,38000,5,2,3,delivery,09:30,76000,36000,0.4,Công nhân,Phở,Phường Tân Đông Hiệp
L02906,R094,2026-06-07,Hủ tiếu thập cẩm,45000,52,22000,8,6,2,delivery,12:45,132000,138000,0.75,Dân cư đông,Hủ tiếu,Phường Bình Lợi Trung
L02907,R095,2026-06-07,Cơm tấm bì,50000,60,20000,2,1,1,delivery,14:45,20000,30000,0.5,Công nhân,Cơm tấm,Phường Lái Thiêu
L02908,R095,2026-06-07,Cơm tấm đặc biệt,46000,57,20000,2,1,1,delivery,14:45,20000,26000,0.5,Công nhân,Cơm tấm,Phường Lái Thiêu
L02909,R095,2026-06-07,Cơm tấm sườn bì chả,32000,60,13000,2,1,1,pickup,14:00,13000,19000,0.5,Công nhân,Cơm tấm,Phường Lái Thiêu
L02910,R095,2026-06-07,Cơm tấm sườn nướng,41000,60,16000,2,1,1,pickup,14:00,16000,25000,0.5,Công nhân,Cơm tấm,Phường Lái Thiêu
L02911,R096,2026-06-07,Cơm thịt kho trứng,41000,40,25000,10,5,5,pickup,14:00,125000,80000,0.5,Công nhân,Cơm văn phòng,Phường Lái Thiêu
L02912,R096,2026-06-07,Cơm canh chua,39000,46,21000,10,7,3,pickup,14:15,147000,126000,0.7,Công nhân,Cơm văn phòng,Phường Lái Thiêu
L02913,R097,2026-06-07,Hủ tiếu mì,59000,53,28000,3,2,1,pickup,20:30,56000,62000,0.667,Công nhân,Hủ tiếu,Phường Tân Đông Hiệp
L02914,R097,2026-06-07,Hủ tiếu bò kho,40000,57,17000,2,1,1,pickup,20:45,17000,23000,0.5,Công nhân,Hủ tiếu,Phường Tân Đông Hiệp
L02915,R097,2026-06-07,Hủ tiếu sa tế,40000,53,19000,2,1,1,delivery,20:30,19000,21000,0.5,Công nhân,Hủ tiếu,Phường Tân Đông Hiệp
L02916,R098,2026-06-07,Bún riêu thập cẩm,41000,39,25000,3,0,3,pickup,16:15,0,0,0.0,Trung tâm,Bún riêu,Phường Xuân Hòa
L02917,R099,2026-06-07,Cơm gà xối mỡ,32000,58,13000,1,0,1,pickup,09:00,0,0,0.0,Sinh viên,Cơm văn phòng,Phường An Khánh
L02918,R099,2026-06-07,Cơm canh chua,35000,60,14000,1,0,1,pickup,09:00,0,0,0.0,Sinh viên,Cơm văn phòng,Phường An Khánh
L02919,R099,2026-06-07,Cơm sườn đậu hũ,38000,60,15000,1,0,1,pickup,09:15,0,0,0.0,Sinh viên,Cơm văn phòng,Phường An Khánh
L02920,R099,2026-06-07,Cơm gà luộc,32000,56,14000,1,0,1,pickup,09:30,0,0,0.0,Sinh viên,Cơm văn phòng,Phường An Khánh
L02921,R099,2026-06-07,Cơm thịt kho trứng,47000,60,19000,1,0,1,pickup,09:45,0,0,0.0,Sinh viên,Cơm văn phòng,Phường An Khánh
L02922,R100,2026-06-07,Hủ tiếu Nam Vang,46000,47,24000,2,1,1,delivery,15:45,24000,22000,0.5,Trung tâm,Hủ tiếu,Phường Tân Định
L02923,R100,2026-06-07,Hủ tiếu sa tế,40000,44,22000,2,1,1,delivery,15:30,22000,18000,0.5,Trung tâm,Hủ tiếu,Phường Tân Định
L02924,R101,2026-06-07,Phở gà,51000,33,34000,1,0,1,pickup,09:30,0,0,0.0,Công nhân,Phở,Phường Bình Hòa
L02925,R101,2026-06-07,Phở bò tái nạm,47000,31,32000,1,0,1,pickup,09:15,0,0,0.0,Công nhân,Phở,Phường Bình Hòa
L02926,R101,2026-06-07,Phở bò chín,57000,30,40000,1,0,1,pickup,09:00,0,0,0.0,Công nhân,Phở,Phường Bình Hòa
L02927,R102,2026-06-07,Bún bò Huế đặc biệt,47000,50,24000,2,1,1,delivery,15:30,24000,23000,0.5,Sinh viên,Bún bò,Phường Thủ Đức
L02928,R102,2026-06-07,Bún bò thập cẩm,47000,56,21000,2,1,1,delivery,15:00,21000,26000,0.5,Sinh viên,Bún bò,Phường Thủ Đức
L02929,R102,2026-06-07,Bún bò gân,54000,59,22000,1,0,1,delivery,15:30,0,0,0.0,Sinh viên,Bún bò,Phường Thủ Đức
L02930,R102,2026-06-07,Bún bò giò heo,47000,54,22000,2,1,1,pickup,15:15,22000,25000,0.5,Sinh viên,Bún bò,Phường Thủ Đức
L02931,R103,2026-06-07,Cơm canh chua,45000,33,30000,7,3,4,pickup,11:30,90000,45000,0.429,Công nhân,Cơm văn phòng,Phường Đông Hòa
L02932,R103,2026-06-07,Cơm sườn đậu hũ,36000,36,23000,6,2,4,delivery,11:45,46000,26000,0.333,Công nhân,Cơm văn phòng,Phường Đông Hòa
L02933,R103,2026-06-07,Cơm gà luộc,41000,40,25000,7,3,4,delivery,11:00,75000,48000,0.429,Công nhân,Cơm văn phòng,Phường Đông Hòa
L02934,R104,2026-06-07,Bánh mì gà,31000,46,17000,1,0,1,pickup,19:45,0,0,0.0,Dân cư đông,Bánh mì,Phường Thông Tây Hội
L02935,R104,2026-06-07,Bánh mì trứng,28000,49,14000,1,0,1,pickup,19:00,0,0,0.0,Dân cư đông,Bánh mì,Phường Thông Tây Hội
L02936,R104,2026-06-07,Bánh mì chả lụa,27000,54,12000,1,0,1,pickup,19:00,0,0,0.0,Dân cư đông,Bánh mì,Phường Thông Tây Hội
L02937,R104,2026-06-07,Bánh mì xíu mại,24000,51,12000,1,0,1,pickup,19:15,0,0,0.0,Dân cư đông,Bánh mì,Phường Thông Tây Hội
L02938,R104,2026-06-07,Bánh mì thịt nguội,22000,49,11000,1,0,1,pickup,19:15,0,0,0.0,Dân cư đông,Bánh mì,Phường Thông Tây Hội
L02939,R105,2026-06-07,Bánh mì gà,27000,34,18000,5,1,4,pickup,16:30,18000,9000,0.2,Sinh viên,Bánh mì,Phường Tam Bình
L02940,R105,2026-06-07,Bánh mì trứng,28000,34,18000,4,2,2,pickup,16:15,36000,20000,0.5,Sinh viên,Bánh mì,Phường Tam Bình
L02941,R106,2026-06-07,Phở gà,47000,57,20000,7,4,3,pickup,11:00,80000,108000,0.571,Công nhân,Phở,Phường An Phú
L02942,R106,2026-06-07,Phở bò tái nạm,60000,54,28000,7,5,2,pickup,11:00,140000,160000,0.714,Công nhân,Phở,Phường An Phú
L02943,R106,2026-06-07,Phở bò chín,50000,58,21000,7,4,3,pickup,11:30,84000,116000,0.571,Công nhân,Phở,Phường An Phú
L02944,R107,2026-06-07,Hủ tiếu mì,39000,37,25000,13,7,6,pickup,09:45,175000,98000,0.538,Dân cư đông,Hủ tiếu,Phường Gò Vấp
L02945,R108,2026-06-07,Cơm tấm đặc biệt,33000,53,16000,3,2,1,delivery,16:00,32000,34000,0.667,Sinh viên,Cơm tấm,Phường Thủ Đức
L02946,R108,2026-06-07,Cơm tấm sườn trứng,39000,46,21000,3,2,1,delivery,16:00,42000,36000,0.667,Sinh viên,Cơm tấm,Phường Thủ Đức
L02947,R108,2026-06-07,Cơm tấm sườn bì chả,42000,54,19000,4,3,1,delivery,16:00,57000,69000,0.75,Sinh viên,Cơm tấm,Phường Thủ Đức
L02948,R108,2026-06-07,Cơm tấm bì,32000,46,17000,3,1,2,delivery,16:00,17000,15000,0.333,Sinh viên,Cơm tấm,Phường Thủ Đức
L02949,R109,2026-06-07,Hủ tiếu thập cẩm,50000,60,20000,1,0,1,delivery,11:45,0,0,0.0,Trung tâm,Hủ tiếu,Phường Sài Gòn
L02950,R109,2026-06-07,Hủ tiếu sa tế,42000,56,18000,1,0,1,pickup,11:00,0,0,0.0,Trung tâm,Hủ tiếu,Phường Sài Gòn
L02951,R109,2026-06-07,Hủ tiếu mì,42000,58,18000,1,0,1,delivery,11:00,0,0,0.0,Trung tâm,Hủ tiếu,Phường Sài Gòn
L02952,R110,2026-06-07,Phở bò chín,38000,60,15000,3,2,1,pickup,10:15,30000,46000,0.667,Sinh viên,Phở,Phường Hiệp Bình
L02953,R110,2026-06-07,Phở gà,51000,60,20000,3,2,1,delivery,10:30,40000,62000,0.667,Sinh viên,Phở,Phường Hiệp Bình
L02954,R111,2026-06-07,Bánh mì thịt nguội,27000,53,13000,5,3,2,delivery,09:30,39000,42000,0.6,Sinh viên,Bánh mì,Phường Long Bình
L02955,R112,2026-06-07,Hủ tiếu mì,51000,55,23000,1,0,1,pickup,11:30,0,0,0.0,Dân cư đông,Hủ tiếu,Phường Gò Vấp
L02956,R112,2026-06-07,Hủ tiếu Nam Vang,54000,51,26000,1,0,1,delivery,11:15,0,0,0.0,Dân cư đông,Hủ tiếu,Phường Gò Vấp
L02957,R112,2026-06-07,Hủ tiếu sa tế,55000,48,29000,1,0,1,delivery,11:15,0,0,0.0,Dân cư đông,Hủ tiếu,Phường Gò Vấp
L02958,R112,2026-06-07,Hủ tiếu thập cẩm,46000,55,21000,1,0,1,pickup,11:15,0,0,0.0,Dân cư đông,Hủ tiếu,Phường Gò Vấp
L02959,R112,2026-06-07,Hủ tiếu bò kho,52000,54,24000,1,0,1,delivery,11:30,0,0,0.0,Dân cư đông,Hủ tiếu,Phường Gò Vấp
L02960,R113,2026-06-07,Bánh mì xíu mại,18000,51,9000,1,0,1,delivery,10:00,0,0,0.0,Dân cư đông,Bánh mì,Phường Tân Hòa
L02961,R113,2026-06-07,Bánh mì chả lụa,20000,45,11000,1,0,1,delivery,10:15,0,0,0.0,Dân cư đông,Bánh mì,Phường Tân Hòa
L02962,R113,2026-06-07,Bánh mì trứng,25000,50,12000,1,0,1,delivery,10:30,0,0,0.0,Dân cư đông,Bánh mì,Phường Tân Hòa
L02963,R113,2026-06-07,Bánh mì gà,24000,46,13000,1,0,1,delivery,10:00,0,0,0.0,Dân cư đông,Bánh mì,Phường Tân Hòa
L02964,R113,2026-06-07,Bánh mì thịt nguội,21000,48,11000,1,0,1,delivery,10:45,0,0,0.0,Dân cư đông,Bánh mì,Phường Tân Hòa
L02965,R114,2026-06-07,Cơm gà luộc,43000,41,25000,1,0,1,delivery,10:45,0,0,0.0,Công nhân,Cơm văn phòng,Phường Bình Hòa
L02966,R114,2026-06-07,Cơm gà xối mỡ,38000,40,23000,1,0,1,delivery,10:30,0,0,0.0,Công nhân,Cơm văn phòng,Phường Bình Hòa
L02967,R114,2026-06-07,Cơm thịt kho trứng,33000,40,20000,1,0,1,delivery,10:30,0,0,0.0,Công nhân,Cơm văn phòng,Phường Bình Hòa
L02968,R114,2026-06-07,Cơm sườn đậu hũ,36000,43,21000,1,0,1,pickup,10:30,0,0,0.0,Công nhân,Cơm văn phòng,Phường Bình Hòa
L02969,R115,2026-06-07,Cơm tấm đặc biệt,46000,48,24000,1,0,1,pickup,14:30,0,0,0.0,Dân cư đông,Cơm tấm,Phường Khánh Hội
L02970,R115,2026-06-07,Cơm tấm sườn trứng,43000,44,24000,1,0,1,pickup,14:00,0,0,0.0,Dân cư đông,Cơm tấm,Phường Khánh Hội
L02971,R116,2026-06-07,Cơm gà luộc,37000,39,23000,2,1,1,delivery,20:00,23000,14000,0.5,Dân cư đông,Cơm văn phòng,Phường Bình Lợi Trung
L02972,R116,2026-06-07,Cơm gà xối mỡ,43000,35,28000,2,0,2,delivery,20:00,0,0,0.0,Dân cư đông,Cơm văn phòng,Phường Bình Lợi Trung
L02973,R117,2026-06-07,Bánh mì thịt nguội,26000,43,15000,1,0,1,delivery,09:15,0,0,0.0,Sinh viên,Bánh mì,Phường Hiệp Bình
L02974,R117,2026-06-07,Bánh mì gà,19000,37,12000,1,0,1,delivery,09:45,0,0,0.0,Sinh viên,Bánh mì,Phường Hiệp Bình
L02975,R117,2026-06-07,Bánh mì xíu mại,23000,37,14000,1,0,1,delivery,09:30,0,0,0.0,Sinh viên,Bánh mì,Phường Hiệp Bình
L02976,R118,2026-06-07,Bánh mì thịt nguội,25000,34,16000,3,1,2,pickup,10:00,16000,9000,0.333,Dân cư đông,Bánh mì,Phường Gò Vấp
L02977,R118,2026-06-07,Bánh mì gà,25000,30,18000,4,1,3,pickup,10:45,18000,7000,0.25,Dân cư đông,Bánh mì,Phường Gò Vấp
L02978,R118,2026-06-07,Bánh mì chả lụa,22000,32,15000,3,1,2,pickup,10:30,15000,7000,0.333,Dân cư đông,Bánh mì,Phường Gò Vấp
L02979,R119,2026-06-07,Bún bò gân,52000,49,27000,7,4,3,pickup,14:15,108000,100000,0.571,Công nhân,Bún bò,Phường Đông Hòa
L02980,R120,2026-06-07,Bún bò gân,60000,52,29000,1,0,1,pickup,11:15,0,0,0.0,Dân cư đông,Bún bò,Phường Hạnh Thông
L02981,R120,2026-06-07,Bún bò giò heo,51000,55,23000,1,0,1,pickup,11:45,0,0,0.0,Dân cư đông,Bún bò,Phường Hạnh Thông
L02982,R120,2026-06-07,Bún bò thập cẩm,37000,50,18000,1,0,1,pickup,11:45,0,0,0.0,Dân cư đông,Bún bò,Phường Hạnh Thông
L02983,R120,2026-06-07,Bún bò Huế đặc biệt,55000,55,25000,1,0,1,pickup,11:45,0,0,0.0,Dân cư đông,Bún bò,Phường Hạnh Thông
L02984,R120,2026-06-07,Bún bò viên,41000,57,18000,1,0,1,pickup,11:45,0,0,0.0,Dân cư đông,Bún bò,Phường Hạnh Thông
L02985,R121,2026-06-07,Cơm gà xối mỡ,48000,36,31000,1,0,1,pickup,12:30,0,0,0.0,Dân cư đông,Cơm văn phòng,Phường Gò Vấp
L02986,R121,2026-06-07,Cơm canh chua,42000,41,25000,1,0,1,pickup,12:45,0,0,0.0,Dân cư đông,Cơm văn phòng,Phường Gò Vấp
L02987,R121,2026-06-07,Cơm sườn đậu hũ,28000,34,18000,1,0,1,pickup,12:00,0,0,0.0,Dân cư đông,Cơm văn phòng,Phường Gò Vấp
L02988,R121,2026-06-07,Cơm gà luộc,45000,39,27000,1,0,1,pickup,12:15,0,0,0.0,Dân cư đông,Cơm văn phòng,Phường Gò Vấp
L02989,R121,2026-06-07,Cơm thịt kho trứng,35000,33,23000,1,0,1,pickup,12:00,0,0,0.0,Dân cư đông,Cơm văn phòng,Phường Gò Vấp
L02990,R122,2026-06-07,Bún riêu cua đồng,53000,49,27000,7,3,4,pickup,09:00,81000,78000,0.429,Sinh viên,Bún riêu,Phường Linh Xuân
L02991,R123,2026-06-07,Cơm gà xối mỡ,35000,51,17000,13,9,4,pickup,16:45,153000,162000,0.692,Sinh viên,Cơm văn phòng,Phường Bình Trưng
L02992,R124,2026-06-07,Bún bò viên,51000,33,34000,2,0,2,delivery,15:30,0,0,0.0,Sinh viên,Bún bò,Phường Cát Lái
L02993,R124,2026-06-07,Bún bò Huế đặc biệt,48000,30,34000,3,1,2,delivery,15:30,34000,14000,0.333,Sinh viên,Bún bò,Phường Cát Lái
L02994,R124,2026-06-07,Bún bò thập cẩm,44000,33,29000,2,1,1,pickup,15:30,29000,15000,0.5,Sinh viên,Bún bò,Phường Cát Lái
L02995,R124,2026-06-07,Bún bò giò heo,44000,30,31000,3,1,2,pickup,15:30,31000,13000,0.333,Sinh viên,Bún bò,Phường Cát Lái
L02996,R124,2026-06-07,Bún bò gân,50000,36,32000,2,1,1,delivery,15:45,32000,18000,0.5,Sinh viên,Bún bò,Phường Cát Lái
L02997,R125,2026-06-07,Bánh mì thịt nguội,31000,55,14000,2,1,1,delivery,15:15,14000,17000,0.5,Công nhân,Bánh mì,Phường Lái Thiêu
L02998,R125,2026-06-07,Bánh mì trứng,32000,50,16000,3,2,1,pickup,15:30,32000,32000,0.667,Công nhân,Bánh mì,Phường Lái Thiêu
L02999,R126,2026-06-07,Phở bò tái,38000,40,23000,2,1,1,delivery,11:45,23000,15000,0.5,Dân cư đông,Phở,Phường Gò Vấp
L03000,R126,2026-06-07,Phở bò chín,60000,35,39000,2,1,1,delivery,11:30,39000,21000,0.5,Dân cư đông,Phở,Phường Gò Vấp
L03001,R126,2026-06-07,Phở gà,52000,30,36000,2,0,2,delivery,11:45,0,0,0.0,Dân cư đông,Phở,Phường Gò Vấp
L03002,R126,2026-06-07,Phở bò tái nạm,61000,40,37000,3,1,2,delivery,11:30,37000,24000,0.333,Dân cư đông,Phở,Phường Gò Vấp
L03003,R126,2026-06-07,Phở bò viên,42000,38,26000,2,0,2,delivery,11:30,0,0,0.0,Dân cư đông,Phở,Phường Gò Vấp
L03004,R127,2026-06-07,Cơm canh chua,37000,30,26000,2,0,2,delivery,18:30,0,0,0.0,Dân cư đông,Cơm văn phòng,Phường Tân Sơn Nhất
L03005,R127,2026-06-07,Cơm gà luộc,37000,35,24000,3,1,2,delivery,18:00,24000,13000,0.333,Dân cư đông,Cơm văn phòng,Phường Tân Sơn Nhất
L03006,R127,2026-06-07,Cơm gà xối mỡ,40000,37,25000,2,1,1,delivery,18:30,25000,15000,0.5,Dân cư đông,Cơm văn phòng,Phường Tân Sơn Nhất
L03007,R127,2026-06-07,Cơm thịt kho trứng,30000,33,20000,3,1,2,delivery,18:45,20000,10000,0.333,Dân cư đông,Cơm văn phòng,Phường Tân Sơn Nhất
L03008,R127,2026-06-07,Cơm sườn đậu hũ,37000,31,26000,3,1,2,delivery,18:15,26000,11000,0.333,Dân cư đông,Cơm văn phòng,Phường Tân Sơn Nhất
L03009,R128,2026-06-07,Bánh mì gà,27000,38,17000,4,2,2,pickup,18:45,34000,20000,0.5,Trung tâm,Bánh mì,Phường Đức Nhuận
L03010,R128,2026-06-07,Bánh mì chả lụa,25000,31,17000,3,1,2,delivery,18:15,17000,8000,0.333,Trung tâm,Bánh mì,Phường Đức Nhuận
L03011,R129,2026-06-07,Phở bò viên,55000,52,26000,1,0,1,pickup,11:30,0,0,0.0,Công nhân,Phở,Phường Dĩ An
L03012,R129,2026-06-07,Phở gà,54000,55,24000,2,1,1,pickup,11:45,24000,30000,0.5,Công nhân,Phở,Phường Dĩ An
L03013,R129,2026-06-07,Phở bò tái,37000,55,17000,2,1,1,pickup,11:00,17000,20000,0.5,Công nhân,Phở,Phường Dĩ An
L03014,R130,2026-06-07,Phở bò viên,47000,40,28000,3,1,2,delivery,10:00,28000,19000,0.333,Công nhân,Phở,Phường Lái Thiêu
L03015,R130,2026-06-07,Phở bò tái nạm,45000,46,24000,4,3,1,delivery,10:45,72000,63000,0.75,Công nhân,Phở,Phường Lái Thiêu
L03016,R130,2026-06-07,Phở bò tái,41000,45,23000,4,2,2,delivery,10:15,46000,36000,0.5,Công nhân,Phở,Phường Lái Thiêu
L03017,R130,2026-06-07,Phở gà,47000,45,26000,4,2,2,delivery,10:45,52000,42000,0.5,Công nhân,Phở,Phường Lái Thiêu
L03018,R131,2026-06-07,Bún bò gân,54000,49,28000,1,0,1,pickup,20:30,0,0,0.0,Sinh viên,Bún bò,Phường Phước Long
